gregorain_date,gregorian_year,gregorian_month,gregorian_day,is_holiday,event_origin,event_name
2012-10-01 00:00:00,,,,0,۱ اکتبر,روز جهانی سالمندان
2012-10-02 00:00:00,,,,0,۱۱ مهر,آغاز به کار نخستین فرستنده تلویزیون ایران
2012-10-04 00:00:00,,,,0,۱۳ مهر,روز نیروی انتظامی
2012-10-05 00:00:00,,,,0,۱۴ مهر,روز دامپزشکی
2012-10-05 00:00:00,,,,0,۵ اکتبر,روز جهانی معلم
2012-10-07 00:00:00,,,,0,۱۶ مهر,مهر روز،جشن مهرگان
2012-10-08 00:00:00,,,,0,۸ اکتبر,روز جهانی کودک
2012-10-09 00:00:00,,,,0,۹ اکتبر,روز جهانی پست
2012-10-11 00:00:00,,,,0,۲۰ مهر,روز بزرگداشت حافظ
2012-10-12 00:00:00,,,,0,۲۱ مهر,جشن پیروزی کاوه و فریدون
2012-10-14 00:00:00,,,,0,۱۴ اکتبر,روز جهانی استاندارد
2012-10-15 00:00:00,,,,0,۱۵ اکتبر,روز جهانی عصای سفید
2012-10-17 00:00:00,,,,0,۲۶ مهر,روز تربیت بدنی و ورزش
2012-10-17 00:00:00,,,,0,۱۷ اکتبر,روز جهانی ریشه کنی فقر
2012-10-18 00:00:00,,,,0,۱۸ اکتبر,درگذشت توماس ادیسون
2012-10-21 00:00:00,,,,0,۲۱ اکتبر,اختراع لامپ برق توسط توماس ادیسون
2012-10-22 00:00:00,,,,0,۱ آبان,روز آمار و برنامه ریزی
2012-10-23 00:00:00,,,,0,۷ ذوالحجه,شهادت امام محمد باقرعلیه السلام
2012-10-25 00:00:00,,,,0,۹ ذوالحجه,روز عرفه
2012-10-26 00:00:00,,,,1,۱۰ ذوالحجه,عید سعید قربان
2012-10-28 00:00:00,,,,0,۷ آبان,روز کوروش بزرگ
2012-10-31 00:00:00,,,,0,۱۰ آبان,آبان روز، جشن آبانگان
2012-10-31 00:00:00,,,,0,۱۵ ذوالحجه,ولادت امام علی النقی الهادی علیه السلام
2012-10-29 00:00:00,,,,0,۸ آبان,روز نوجوان
2012-11-03 00:00:00,,,,0,۱۳ آبان,روز دانش آموز
2012-11-03 00:00:00,,,,1,۱۸ ذوالحجه,عید سعید غدیر خم
2012-11-04 00:00:00,,,,0,۱۴ آبان,روز فرهنگ عمومی
2012-11-04 00:00:00,,,,0,۴ نوامبر,تولد فردریک بانتینگ کاشف انسولین
2012-11-05 00:00:00,,,,0,۱۵ آبان,جشن میانه پاییز
2012-11-05 00:00:00,,,,0,۲۰ ذوالحجه,ولادت امام موسی کاظم علیه السلام
2012-11-07 00:00:00,,,,0,۷ نوامبر,تولد ماری کوری کاشف پولونیم و رادیوم
2012-11-08 00:00:00,,,,0,۱۸ آبان,روز ملی کیفیت
2012-11-11 00:00:00,,,,0,۲۱ آبان,زادروز نیما یوشیج پدر شعر نو پارسی
2012-11-14 00:00:00,,,,0,۲۴ آبان,روز کتاب و کتابخوانی
2012-11-17 00:00:00,,,,0,۱۷ نوامبر,روز جهانی فلسفه
2012-11-21 00:00:00,,,,0,۱ آذر,آذر جشن
2012-11-25 00:00:00,,,,0,۵ آذر,روز بسیج مستضعفان
2012-11-25 00:00:00,,,,0,۲۵ نوامبر,ارائه نظریه نسبیت عام توسط آلبرت انیشتین
2012-11-25 00:00:00,,,,0,۲۵ نوامبر,روز جهانی مبارزه با خشونت علیه زنان
2012-11-25 00:00:00,,,,1,۱۰ محرم,عاشورای حسینی
2012-11-24 00:00:00,,,,1,۹ محرم,تاسوعای حسینی
2012-11-27 00:00:00,,,,0,۷ آذر,روز نیروی دریایی
2012-11-27 00:00:00,,,,0,۱۲ محرم,شهادت  امام زین العابدین علیه السلام
2012-11-29 00:00:00,,,,0,۹ آذر,آذر روز، جشن آذرگان
2012-11-30 00:00:00,,,,0,۱۰ آذر,روز مجلس
2012-12-01 00:00:00,,,,0,۱ دسامبر,روز جهانی ایدز
2012-12-02 00:00:00,,,,0,۱۲ آذر,تصویب قانون اساسی جمهوری اسلامی ایران
2012-12-05 00:00:00,,,,0,۱۵ آذر,روز حسابدار
2012-12-03 00:00:00,,,,0,۱۳ آذر,روز بیمه
2012-12-03 00:00:00,,,,0,۳ دسامبر,روز جهانی معلولان
2012-12-06 00:00:00,,,,0,۱۶ آذر,روز دانشجو
2012-12-16 00:00:00,,,,0,۲۶ آذر,روز حمل و نقل
2012-12-15 00:00:00,,,,0,۲۵ آذر,روز پژوهش
2012-12-21 00:00:00,,,,0,۱ دی,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان
2012-12-20 00:00:00,,,,0,۳۰ آذر,جشن شب یلدا
2012-12-20 00:00:00,,,,0,۲۰ دسامبر,زادروز دیوید بوهم فیزیک دان مشهور آمریکایی
2012-12-25 00:00:00,,,,0,۵ دی,سالروز زمین لرزه ی بم در سال 1382
2012-12-25 00:00:00,,,,0,۲۵ دسامبر,جشن کریسمس
2012-12-25 00:00:00,,,,0,۵ دی,سالروز شهادت آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2012-12-28 00:00:00,,,,0,۸ دی,دی به آذر روز، دومین جشن دیگان
2013-01-01 00:00:00,,,,0,۱ ژانویه,جشن آغاز سال نو میلادی
2013-01-02 00:00:00,,,,0,۱۳ دی,درگذشت نیما یوشیج پدر شعر نو پارسی
2013-01-03 00:00:00,,,,1,۲۰ صفر,اربعین حسینی
2013-01-04 00:00:00,,,,0,۱۵ دی,دی به مهر روز، سومین جشن دیگان
2013-01-09 00:00:00,,,,0,۲۰ دی,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار
2013-01-11 00:00:00,,,,1,۲۸ صفر,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام
2013-01-13 00:00:00,,,,0,۱ ربيع الاول,هجرت پیامبر اکرم از مکه به مدینه
2013-01-12 00:00:00,,,,0,۲۳ دی,دی به دین روز، چهارمین جشن دیگان
2013-01-16 00:00:00,,,,0,۲۷ دی,اجرای توافق نامه‌ی برجام
2013-01-20 00:00:00,,,,0,۱ بهمن,زادروز فردوسی
2013-01-20 00:00:00,,,,1,۸ ربيع الاول,شهادت امام حسن عسکری علیه السلام
2013-01-21 00:00:00,,,,0,۲ بهمن,بهمن روز، جشن بهمنگان
2013-01-24 00:00:00,,,,0,۵ بهمن,جشن نوسره
2013-01-24 00:00:00,,,,0,۱۲ ربيع الاول,میلاد رسول اکرم به روایت اهل سنت
2013-01-29 00:00:00,,,,0,۱۰ بهمن,جشن سده
2013-01-29 00:00:00,,,,1,۱۷ ربيع الاول,میلاد رسول اکرم و امام جعفر صادق علیه السلام
2013-01-31 00:00:00,,,,0,۱۲ بهمن,بازگشت امام خمینی به ایران
2013-02-03 00:00:00,,,,0,۱۵ بهمن,جشن میانه زمستان
2013-02-07 00:00:00,,,,0,۱۹ بهمن,روز نیروی هوایی
2013-02-10 00:00:00,,,,1,۲۲ بهمن,پیروزی انقلاب اسلامی
2013-02-12 00:00:00,,,,0,۱۲ فوریه,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
2013-02-11 00:00:00,,,,0,۱۱ فوریه,تولد توماس ادیسون
2013-02-11 00:00:00,,,,0,۱۱ فوریه,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
2013-02-19 00:00:00,,,,0,۸ ربيع الثاني,ولادت امام حسن عسکری علیه السلام
2013-02-23 00:00:00,,,,0,۵ اسفند,جشن اسفندگان(سپندارمذگان) روز عشق
2013-02-23 00:00:00,,,,0,۵ اسفند,روز بزرگداشت زمین و بانوان
2013-02-23 00:00:00,,,,0,۵ اسفند,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس
2013-02-21 00:00:00,,,,0,۱۰ ربيع الثاني,وفات حضرت معصومه سلام الله علیها
2013-02-21 00:00:00,,,,0,۲۱ فوریه,روز جهانی زبان مادری
2013-02-21 00:00:00,,,,0,۲۱ فوریه,درگذشت فردریک بانتینگ کاشف انسولین
2013-02-25 00:00:00,,,,0,۷ اسفند,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع
2013-02-25 00:00:00,,,,0,۷ اسفند,سالروز درگذشت علی اکبر دهخدا
2013-03-05 00:00:00,,,,0,۱۵ اسفند,روز درختکاری
2013-03-04 00:00:00,,,,0,۱۴ اسفند,روز احسان و نیکوکاری
2013-03-04 00:00:00,,,,0,۱۴ اسفند,سالروز درگذشت دکتر محمد مصدق
2013-03-08 00:00:00,,,,0,۸ مارس,روزجهانی زنان
2013-03-15 00:00:00,,,,0,۲۵ اسفند,پایان سرایش شاهنامه
2013-03-15 00:00:00,,,,0,۲۵ اسفند,جشن چهارشنبه سوری
2013-03-14 00:00:00,,,,0,۱۴ مارس,تولد آلبرت انیشتین
2013-03-17 00:00:00,,,,0,۵ جمادي الاولي,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز
2013-03-19 00:00:00,,,,1,۲۹ اسفند,روز ملی شدن صنعت نفت ایران
2013-03-20 00:00:00,,,,1,۳۰ اسفند,آخرین روز سال
2013-03-22 00:00:00,,,,1,۲ فروردین,عیدنوروز
2013-03-21 00:00:00,,,,1,۱ فروردین,جشن نوروز/جشن سال نو
2013-03-23 00:00:00,,,,1,۳ فروردین,عیدنوروز
2013-03-24 00:00:00,,,,1,۴ فروردین,عیدنوروز
2013-03-26 00:00:00,,,,0,۶ فروردین,روز امید، روز شادباش نویسی
2013-03-26 00:00:00,,,,0,۶ فروردین,زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2013-03-27 00:00:00,,,,0,۲۷ مارس,روز جهانی تئاتر
2013-03-30 00:00:00,,,,0,۱۰ فروردین,جشن آبانگاه
2013-04-01 00:00:00,,,,1,۱۲ فروردین,روز جمهوری اسلامی ایران
2013-04-02 00:00:00,,,,1,۱۳ فروردین,جشن سیزده به در
2013-04-06 00:00:00,,,,0,۱۷ فروردین,سروش روز،جشن سروشگان
2013-04-08 00:00:00,,,,0,۱۹ فروردین,فروردین روز،جشن فروردینگان
2013-04-07 00:00:00,,,,0,۷ آوریل,روز جهانی بهداشت
2013-04-14 00:00:00,,,,0,۲۵ فروردین,روز بزرگداشت عطار نیشابوری
2013-04-14 00:00:00,,,,1,۳ جمادي الثانيه,شهادت حضرت فاطمه زهرا سلام الله علیها
2013-04-18 00:00:00,,,,0,۲۹ فروردین,روز ارتش جمهوری اسلامی ایران
2013-04-21 00:00:00,,,,0,۱ اردیبهشت,روز بزرگداشت سعدی
2013-04-22 00:00:00,,,,0,۲۲ آوریل,جشن گیاه آوری؛روز زمین پاک
2013-04-23 00:00:00,,,,0,۳ اردیبهشت,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی
2013-04-24 00:00:00,,,,0,۴ اردیبهشت,آغاز به کار نخستین فرستنده عمومی رادیویی در ایران به نام «رادیو تهران»
2013-04-29 00:00:00,,,,0,۹ اردیبهشت,روزشوراها
2013-04-29 00:00:00,,,,0,۹ اردیبهشت,روز جهانی روانشناس و مشاور
2013-04-30 00:00:00,,,,0,۱۰ اردیبهشت,جشن چهلم نوروز؛ روزملی خلیج فارس
2013-05-01 00:00:00,,,,0,۱ مه,روزجهانی  کارگر
2013-05-01 00:00:00,,,,0,۲۰ جمادي الثانيه,ولادت حضرت فاطمه زهرا سلام الله علیها و روز زن
2013-05-01 00:00:00,,,,0,۱۱ اردیبهشت,انتشار نخستین روزنامه در ایران به نام «کاغذ اخبار» توسط «میرزا صالح شیرازی»
2013-05-02 00:00:00,,,,0,۱۲ اردیبهشت,شهادت استاد مرتضی مطهری، روزمعلم
2013-05-05 00:00:00,,,,0,۱۵ اردیبهشت,جشن میانه بهار/جشن بهاربد؛ روز شیراز
2013-05-05 00:00:00,,,,0,۵ مه,روز جهانی ماما
2013-05-07 00:00:00,,,,0,۱۷ اردیبهشت,روز اسنادملی و میراث مکتوب
2013-05-08 00:00:00,,,,0,۸ مه,روز جهانی صلیب سرخ و هلال احمر
2013-05-12 00:00:00,,,,0,۱ رجب,ولادت  امام محمد باقر علیه السلام
2013-05-14 00:00:00,,,,0,۳ رجب,شهادت امام علی النقی الهادی علیه السلام
2013-05-15 00:00:00,,,,0,۲۵ اردیبهشت,روز بزرگداشت فردوسی
2013-05-18 00:00:00,,,,0,۲۸ اردیبهشت,روز بزرگداشت حکیم عمر خیام
2013-05-18 00:00:00,,,,0,۱۸ مه,روز جهانی موزه و میراث فرهنگی
2013-05-17 00:00:00,,,,0,۲۷ اردیبهشت,روز ارتباطات و روابط عمومی
2013-05-21 00:00:00,,,,0,۱۰ رجب,ولادت امام محمد تقی علیه السلام
2013-05-22 00:00:00,,,,0,۱ خرداد,روز بهره وری و بهینه سازی مصرف
2013-05-22 00:00:00,,,,0,۱ خرداد,روز بزرگداشت ملاصدرا
2013-05-24 00:00:00,,,,0,۳ خرداد,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی
2013-05-24 00:00:00,,,,1,۱۳ رجب,ولادت امام علی علیه السلام و روز پدر
2013-05-25 00:00:00,,,,0,۴ خرداد,روز دزفول، روز مقاومت و پایداری
2013-05-27 00:00:00,,,,0,۶ خرداد,خرداد روز،جشن خردادگان
2013-05-26 00:00:00,,,,0,۱۵ رجب,وفات حضرت زینب سلام الله علیها
2013-06-04 00:00:00,,,,0,۴ ژوئن,درگذشت ماری کوری کاشف پولونیم و رادیوم
2013-06-04 00:00:00,,,,1,۱۴ خرداد,رحلت حضرت امام خمینی
2013-06-05 00:00:00,,,,0,۵ ژوئن,روز جهانی محیط زیست
2013-06-05 00:00:00,,,,0,۲۵ رجب,شهادت امام موسی کاظم علیه السلام
2013-06-05 00:00:00,,,,1,۱۵ خرداد,قیام 15 خرداد
2013-06-07 00:00:00,,,,1,۲۷ رجب,مبعث  رسول اکرم
2013-06-10 00:00:00,,,,0,۱۰ ژوئن,روز جهانی صنایع دستی
2013-06-12 00:00:00,,,,0,۳ شعبان,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
2013-06-13 00:00:00,,,,0,۴ شعبان,ولادت ابوالفضل العباس علیه السلام و روز جانباز
2013-06-12 00:00:00,,,,0,۱۲ ژوئن,روز جهانی مبارزه با کار کودکان
2013-06-14 00:00:00,,,,0,۵ شعبان,ولادت امام زین العابدین علیه السلام
2013-06-14 00:00:00,,,,0,۱۴ ژوئن,روز جهانی اهدای خون
2013-06-15 00:00:00,,,,0,۲۵ خرداد,روز ملی گل وگیاه
2013-06-17 00:00:00,,,,0,۲۷ خرداد,روز جهاد کشاورزی
2013-06-17 00:00:00,,,,0,۱۷ ژوئن,روز جهانی بیابان زدایی
2013-06-19 00:00:00,,,,0,۲۹ خرداد,درگذشت دکتر علی شریعتی
2013-06-20 00:00:00,,,,0,۱۱ شعبان,ولادت علی اکبر علیه السلام و روز جوان
2013-06-22 00:00:00,,,,0,۱ تیر,جشن آب پاشونک، جشن آغاز تابستان
2013-06-22 00:00:00,,,,0,۱ تیر,روز اصناف
2013-06-21 00:00:00,,,,0,۳۱ خرداد,شهادت دکتر مصطفی چمران
2013-06-24 00:00:00,,,,1,۱۵ شعبان,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان
2013-06-26 00:00:00,,,,0,۲۶ ژوئن,روز جهانی مبارزه با مواد مخدر
2013-06-28 00:00:00,,,,0,۷ تیر,شهادت آیت الله دکتر بهشتی ؛ روز قوه قضاییه
2013-06-29 00:00:00,,,,0,۸ تیر,روز مبارزه با سلاح های شیمیایی و میکروبی
2013-07-01 00:00:00,,,,0,۱۰ تیر,روز صنعت و معدن
2013-07-05 00:00:00,,,,0,۱۴ تیر,روز قلم
2013-07-04 00:00:00,,,,0,۱۳ تیر,تیر روز،جشن تیرگان
2013-07-06 00:00:00,,,,0,۱۵ تیر,جشن خام خواری
2013-07-16 00:00:00,,,,0,۲۵ تیر,روز بهزیستی و تامین اجتماعی
2013-07-18 00:00:00,,,,0,۲۷ تیر,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران
2013-07-24 00:00:00,,,,0,۱۵ رمضان,ولادت امام حسن مجتبی علیه السلام
2013-07-28 00:00:00,,,,0,۶ مرداد,روز ترویج آموزش های فنی و حرفه ای
2013-07-28 00:00:00,,,,0,۱۹ رمضان,ضربت خوردن حضرت علی علیه السلام
2013-07-27 00:00:00,,,,0,۱۸ رمضان,شب قدر
2013-07-29 00:00:00,,,,0,۷ مرداد,مرداد روز،جشن مردادگان
2013-08-01 00:00:00,,,,0,۱۰ مرداد,جشن چله تابستان
2013-07-30 00:00:00,,,,0,۸ مرداد,روز بزرگداشت شیخ شهاب الدین سهروردی
2013-07-30 00:00:00,,,,1,۲۱ رمضان,شهادت حضرت علی علیه السلام
2013-07-31 00:00:00,,,,0,۲۲ رمضان,شب قدر
2013-08-05 00:00:00,,,,0,۱۴ مرداد,صدور فرمان مشروطیت
2013-08-09 00:00:00,,,,1,۱ شوال,عید سعید فطر
2013-08-08 00:00:00,,,,0,۱۷ مرداد,روز خبرنگار
2013-08-10 00:00:00,,,,1,۲ شوال,تعطیل به مناسبت عید سعید فطر
2013-08-13 00:00:00,,,,0,۱۳ اوت,روز جهانی چپ دست ها
2013-08-17 00:00:00,,,,0,۲۶ مرداد,سالروز ورود آزادگانِ سرافراز به وطن
2013-08-19 00:00:00,,,,0,۲۸ مرداد,سالروز کودتای 28 مرداد علیه دولت دکتر محمد مصدق
2013-08-19 00:00:00,,,,0,۲۸ مرداد,سالروز فاجعه آتش زدن سینما رکس آبادان
2013-08-23 00:00:00,,,,0,۱ شهریور,روز بزرگداشت ابوعلی سینا و روز پزشک
2013-08-24 00:00:00,,,,0,۲ شهریور,آغاز هفته دولت
2013-08-26 00:00:00,,,,0,۴ شهریور,زادروز داراب (کوروش)
